OID_,Shape_Leng,Shape_Area,ET_mean_2001,ET_mean_2005,ET_mean_2010,ET_mean_2015,ET_mean_2020,ET_mean__5,zone,LULC_Code,Litho,aspect,curvature,elevation,rain,Location,centroid_lat,centroid_lon,names_LULC_Code,names_Litho,gw_pot,gwp_class,slope,hillshade,urban_1995,urban_2000,urban_2005,urban_2010,urban_2015,urban_name_1995,urban_name_2000,urban_name_2005,urban_name_2010,urban_name_2015,
3415,0.01796,2.02E-05,85.33333333,88.21621622,71.61764706,104.9444444,103.7727273,89.67427702,NA,4,5,216.2749085,-0.068567778,721.6216216,1633.137207,Raipur,30.34234585,78.12817064,Forest,5,7.382239382,3,6.62282,173.734,,,,,,,,,,,
3416,0.01796,2.02E-05,82.13157895,94.5,67.17142857,94.52777778,104.173913,89.63609467,NA,4,12,196.6013564,-0.068806874,753.1460674,1633.137207,Raipur,30.34234585,78.13266064,Forest,12,5.872659176,3,17.1314,194.176,,,,,,,,,,,
3417,0.01796,2.02E-05,49.875,70.45714286,52.26470588,59.78378378,61.76470588,63.9,NA,4,10,223.0964351,-0.153213519,774.5637066,1597.469597,Raipur,30.34234585,78.13715064,Forest,10,7.204633205,3,20.421,182.919,,,,,,,,,,,
3418,0.01796,2.02E-05,49.62162162,79.05555556,59.51428571,63.86842105,76.38095238,69.67575323,NA,4,10,260.5394425,0.069450128,992.8505747,1573.769409,Raipur,30.34234585,78.14164064,Forest,10,3.716475096,2,31.9791,193.881,,,,,,,,,,,
3419,0.01796,2.02E-05,90.55882353,125.3714286,91.74193548,109.483871,166.4,106.5730159,NA,4,15,202.0690723,0.361882623,1151.732075,1573.769409,Raipur,30.34234585,78.14613064,Forest,15,6.120754717,2,22.1698,188.974,,,,,,,,,,,
3420,0.01796,2.02E-05,89.86111111,122.71875,89.63636364,102.8125,178.95,100.5153971,NA,4,15,255.0157169,-0.299280458,1245.762646,1573.769409,Raipur,30.34234585,78.15062064,Forest,15,4.957198444,2,30.1877,206.907,,,,,,,,,,,
3421,0.01796,2.02E-05,89.86111111,122.71875,89.63636364,102.8125,178.95,100.5153971,NA,4,17,157.9735253,0.26321258,1426.043636,1573.769409,Raipur,30.34234585,78.15511064,Forest,17,2.545454545,1,32.369,203.095,,,,,,,,,,,
3422,0.01796,2.02E-05,80.58333333,119.1111111,89,91.10714286,174.6666667,99.45732689,NA,4,14,221.8336344,-0.136662679,1488.054054,1573.769409,Raipur,30.34234585,78.15960064,Forest,14,4.084942085,2,33.4491,203.988,,,,,,,,,,,
3423,0.01796,2.02E-05,87.44444444,108.84375,87.54285714,93.6,162.2380952,99.09265176,NA,4,14,186.7729477,0.324175025,1659.992565,1573.769409,Raipur,30.34234585,78.16409064,Forest,14,4.862453532,2,30.5775,173.554,,,,,,,,,,,
3424,0.01796,2.02E-05,82.89189189,101.8484848,85.66666667,94,154.1666667,101.0360502,NA,4,14,161.8962306,0.205518836,1654.151515,1573.769409,Raipur,30.34234585,78.16858064,Forest,14,4.977272727,2,26.9925,155.833,,,,,,,,,,,
3425,0.01796,2.02E-05,38.51515152,61.08571429,45.97222222,49.83333333,72.83333333,53.94189602,NA,4,14,161.1032322,0.25393722,1666.057915,1573.769409,Raipur,30.34234585,78.17307064,Forest,14,5.081081081,2,26.88,178.988,,,,,,,,,,,
3426,0.01796,2.02E-05,87.4375,104.4545455,82.73529412,95.58064516,137.7647059,96.77922078,NA,4,14,230.7170862,0.017496603,1694.5,1573.769409,Raipur,30.34234585,78.17756064,Forest,14,5.54887218,2,21.1332,213.489,,,,,,,,,,,
3427,0.01796,2.02E-05,89.55555556,108.5294118,68.02702703,79.08571429,105.6363636,85.79129129,NA,4,14,73.76708238,0.134483715,1601.294118,1573.769409,Raipur,30.34234585,78.18205064,Forest,14,4.674509804,2,32.448,140.082,,,,,,,,,,,
3428,0.01796,2.02E-05,78.97222222,115.5714286,85.2,95.93548387,124.8888889,100.617284,NA,4,14,68.50458898,-0.285929662,1403.791822,1501.784627,Raipur,30.34234585,78.18654064,Forest,14,4.468401487,2,33.6657,136.974,,,,,,,,,,,
3429,0.01796,2.02E-05,45.08571429,86.91428571,50.72222222,58.41666667,69.63157895,63.98389458,NA,4,14,123.8636598,-0.107402236,1303.823077,1444.421753,Raipur,30.34234585,78.19103064,Forest,14,4.615384615,2,34.6231,113.081,,,,,,,,,,,
3430,0.01796,2.02E-05,47.78378378,83.61111111,54.61111111,55.02631579,70.89473684,64.38880918,NA,4,14,181.064038,0.027420061,1268.216418,1444.421753,Raipur,30.34234585,78.19552064,Forest,14,5.111940299,2,27.9802,127.836,,,,,,,,,,,
3431,0.01796,2.02E-05,50.59459459,87.34210526,57.24324324,52.97297297,66.15789474,64.74398868,NA,4,14,173.8371658,-0.036049609,1228.720755,1444.421753,Raipur,30.34234585,78.20001064,Forest,14,4.837735849,2,32.0605,121.626,,,,,,,,,,,
3432,0.01796,2.02E-05,46.45945946,69.44736842,51.72972973,51.02702703,67.95,61.30084746,NA,4,14,229.5853028,-0.406080919,1286.577947,1444.421753,Raipur,30.34234585,78.20450064,Forest,14,4.737642586,2,33.1673,156.209,,,,,,,,,,,
3433,0.01796,2.02E-05,86.66666667,112.8918919,87.03030303,99.86486486,126.8571429,101.0236686,NA,4,14,177.5817186,-0.037790067,1401.743494,1444.421753,Raipur,30.34234585,78.20899064,Forest,14,4.542750929,2,34.2998,182.651,,,,,,,,,,,
3434,0.01796,2.02E-05,43.25,80.02702703,61.41176471,58.52777778,83.22727273,65.75110457,NA,4,14,211.2069402,0.07684784,1466.270588,1444.421753,Raipur,30.34234585,78.21348064,Forest,14,4.619607843,2,30.3164,194.686,,,,,,,,,,,
3435,0.01796,2.02E-05,43.25,80.02702703,61.41176471,58.52777778,83.22727273,65.75110457,NA,4,14,212.7118282,-0.098800537,1545.342007,1444.421753,Raipur,30.34234585,78.21797064,Forest,14,5.330855019,2,27.9408,209.119,,,,,,,,,,,
3436,0.01796,2.02E-05,0,0,0,0,0,0,NA,4,14,231.5496283,0.11151533,1629.949416,1444.421753,Raipur,30.34234585,78.22246064,Forest,14,6.077821012,2,18.5013,211.455,,,,,,,,,,,
3437,0.01796,2.02E-05,30.42105263,60.91891892,42.86486486,45.30769231,73.60869565,48.03458213,NA,4,6,201.3804128,0.079331196,1652.261364,1444.421753,Raipur,30.34234585,78.22695064,Forest,6,5.166666667,2,14.5919,197.492,,,,,,,,,,,
3438,0.01796,2.02E-05,69.15789474,106.5263158,78.36363636,84.83783784,128.45,91.875,NA,4,6,110.3962875,-0.143274091,1587.430189,1444.421753,Raipur,30.34234585,78.23144064,Forest,6,5.237735849,2,24.0971,173.102,,,,,,,,,,,
3439,0.01796,2.02E-05,29.07894737,58.43243243,44.44736842,42.25,68.13636364,48.34527221,NA,4,14,236.6619474,0.144363628,1627.505703,1418.088472,Raipur,30.34234585,78.23593064,Forest,14,6.448669202,2,24.394,204.605,,,,,,,,,,,
3440,0.01796,2.02E-05,58.7027027,87.33333333,68.45945946,77.05,103.1818182,77.62608696,NA,4,6,257.0447974,-0.004989772,1709.859259,1392.817017,Raipur,30.34234585,78.24042064,Forest,6,5.585185185,2,22.3403,221.27,,,,,,,,,,,
3441,0.01796,2.02E-05,79.88235294,115.9428571,88.26470588,106.2,149.1363636,103.7062405,NA,4,6,277.7574211,0.076783181,1777.126923,1392.817017,Raipur,30.34234585,78.24491064,Forest,6,4.684615385,2,20.1822,213.631,,,,,,,,,,,
3442,0.01796,2.02E-05,92.1875,131.4864865,71.59459459,84.625,113.9047619,96.48507463,NA,4,6,259.8047509,0.135224696,1847.36803,1392.817017,Raipur,30.34234585,78.24940064,Forest,6,3.546468401,2,23.1049,216.297,,,,,,,,,,,
3443,0.01796,2.02E-05,63.77777778,91.63888889,76.83333333,93.9,92.45,87.01729107,NA,4,6,188.7246042,0.193282814,1852.296875,1392.817017,Raipur,30.34234585,78.25389064,Forest,6,4.1953125,2,23.9818,160.316,,,,,,,,,,,
3444,0.01796,2.02E-05,69.08333333,92.36111111,80.18918919,81.05128205,92.66666667,84.22060958,NA,4,6,115.0984224,0.158988019,1755.750943,1392.817017,Raipur,30.34234585,78.25838064,Forest,6,4.166037736,2,26.3518,120.464,,,,,,,,,,,
3445,0.01796,2.02E-05,65.80555556,88.34285714,75.97297297,77.44736842,97.09090909,81.81924198,NA,4,14,73.79007164,0.028155454,1651.704981,1392.817017,Raipur,30.34234585,78.26287064,Forest,14,4.720306513,2,24.5824,158.506,,,,,,,,,,,
3446,0.01796,2.02E-05,61.8,95.31428571,72.71428571,75.17073171,88.5,82.52677279,NA,4,14,92.13270496,-0.095830643,1535.599237,1392.817017,Raipur,30.34234585,78.26736064,Forest,14,4.702290076,2,24.7996,168.721,,,,,,,,,,,
3447,0.01796,2.02E-05,36.35294118,86.08108108,73.88888889,73.34146341,88.56,77.45880682,NA,4,14,174.2225763,-0.176402341,1531.227612,1392.817017,Raipur,30.34234585,78.27185064,Forest,14,5.179104478,2,28.5576,148.34,,,,,,,,,,,
3448,0.01796,2.02E-05,65.55555556,89,77.25,80.24390244,90.86956522,84.54196302,NA,4,14,194.1164317,0.051345811,1631.103846,1392.817017,Narendranagar,30.34234585,78.27634064,Forest,14,4.030769231,2,27.5741,124.865,,,,,,,,,,,
3449,0.01796,2.02E-05,65.55555556,89,77.25,80.24390244,90.86956522,84.54196302,NA,4,14,235.7683571,0.093315226,1659.992674,1392.817017,Narendranagar,30.34234585,78.28083064,Forest,14,3.597069597,2,30.4224,170.821,,,,,,,,,,,
3450,0.01796,2.02E-05,95.94117647,106.3513514,104.5277778,130.027027,137.9545455,111.6363636,NA,4,14,208.7390841,0.067149135,1771.212355,1319.810066,Narendranagar,30.34234585,78.28532064,Forest,14,3.667953668,2,27.1674,140.382,,,,,,,,,,,
3451,0.01796,2.02E-05,103.65625,119.8611111,99,138.9714286,167,116.5558959,NA,4,17,256.3343195,-0.122934958,1851.322097,1237.677246,Narendranagar,30.34234585,78.28981064,Forest,17,2.937853107,1,27.1032,191.295,,,,,,,,,,,
3452,0.01796,2.02E-05,108.0625,129.4545455,103.7142857,142.8611111,179.05,124.3763608,NA,4,17,224.2641604,0.407366615,1917.565217,1237.677246,Narendranagar,30.34234585,78.29430064,Forest,17,,,20.5324,194.476,,,,,,,,,,,
3453,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.34234585,78.29879064,0,0,,,,,,,,,,,,,,,
3454,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.34234585,78.30328064,0,0,,,,,,,,,,,,,,,
3455,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.34234585,78.30777064,0,0,,,,,,,,,,,,,,,
3456,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.82734064,0,0,,,,,,,,,,,,,,,
3457,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.83183064,0,0,,,,,,,,,,,,,,,
3458,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.83632064,0,0,,,,,,,,,,,,,,,
3459,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.84081064,0,0,,,,,,,,,,,,,,,
3460,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.84530064,0,0,,,,,,,,,,,,,,,
3461,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.84979064,0,0,,,,,,,,,,,,,,,
3462,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.85428064,0,0,,,,,,,,,,,,,,,
3463,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.34683585,77.85877064,0,0,,,,,,,,,,,,,,,
3464,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.34683585,77.86326064,0,0,,,,,,,,,,,,,,,
3465,0.01796,2.02E-05,62.69444444,74,47.58064516,70.48571429,95.2,70.0495356,NA,2,8,190.2754074,0.073485746,518.7,1505.224365,Vikasnagar,30.34683585,77.86775064,Cropland,8,,,2.72015,,,,,,,,,,,,
3466,0.01796,2.02E-05,97.43589744,113.0769231,68.22857143,116.7804878,163.7272727,106.3666667,NA,0,1,173.0240647,-0.013361043,524.4181818,1505.224365,Vikasnagar,30.34683585,77.87224064,0,1,,,3.99048,174.447,,,,,,,,,,,
3467,0.01796,2.02E-05,58.325,82.625,59.38235294,66.80952381,94.13636364,76.04237288,NA,2,1,191.6730773,0.010968019,532.6716418,1505.224365,Dehradun,30.34683585,77.87673064,Cropland,1,10,4,6.70492,165.132,,,,,,,,,,,
3468,0.01796,2.02E-05,105.925,114.3947368,88.48648649,128.7906977,183.3333333,119.2926491,NA,2,1,179.1221907,0.027143385,540.9459459,1505.224365,Dehradun,30.34683585,77.88122064,Cropland,1,9.895348837,4,6.85359,164.075,,,,,,,,,,,
3469,0.01796,2.02E-05,67.11111111,78.1025641,55.54285714,82.30769231,117.047619,75.40144928,NA,2,1,198.2957715,0.008446637,542.743295,1505.224365,Dehradun,30.34683585,77.88571064,Cropland,1,9.725321888,4,3.54792,177.107,,,,,,,,,,,
3470,0.01796,2.02E-05,60.47058824,75.69230769,60.03030303,79.88571429,105.1363636,69.53858025,NA,2,1,197.3649029,-0.014773399,543.9688716,1489.603183,Dehradun,30.34683585,77.89020064,Cropland,1,8.295719844,3,4.7328,176.311,,,,,,,,,,,
3471,0.01796,2.02E-05,54,74.94285714,56.2,67.90625,114.9545455,73.24082935,NA,2,1,164.3179029,-0.010688836,544.6072727,1487.12854,Dehradun,30.34683585,77.89469064,Cropland,1,8,3,3.70913,174.505,,,,,,,,,,,
3472,0.01796,2.02E-05,58.22222222,73.51515152,67.2,73.27027027,83.71428571,76.22470238,NA,2,1,218.48588,-0.003297436,555.2076923,1487.12854,Dehradun,30.34683585,77.89918064,Cropland,1,7.838461538,3,8.33725,178.362,,,,,,,,,,,
3473,0.01796,2.02E-05,64.54054054,107.65625,74.1875,82.60526316,97.10526316,92.48311307,NA,2,1,183.735933,0.058935935,564.2142857,1487.12854,Dehradun,30.34683585,77.90367064,Cropland,1,8.390977444,3,6.62174,167.459,,,,,,,,,,,
3474,0.01796,2.02E-05,70.55555556,112.5294118,79.87878788,89.92105263,103.7647059,96.56468798,NA,2,1,194.110935,-0.031533063,563.238806,1487.12854,Dehradun,30.34683585,77.90816064,Cropland,1,9.21641791,4,6.98412,170.381,,,,,,,,,,,
3475,0.01796,2.02E-05,70.55555556,112.5294118,79.87878788,89.92105263,103.7647059,96.56468798,NA,2,1,189.0802401,0.014889268,571.3960784,1487.12854,Dehradun,30.34683585,77.91265064,Cropland,1,9.662745098,4,7.17498,164.875,,,,,,,,,,,
3476,0.01796,2.02E-05,74.11111111,113.59375,76.8125,86.47368421,115.2105263,97.27580894,NA,3,1,207.8228094,-0.038700669,569.5167286,1487.12854,Dehradun,30.34683585,77.91714064,Bareland,1,9.144981413,4,8.79808,172.892,,,,,,,,,,,
3477,0.01796,2.02E-05,79.84848485,114.1666667,84.03030303,88,108.3,100.6519757,NA,2,1,189.4528632,-0.016614993,584.2325581,1487.12854,Dehradun,30.34683585,77.92163064,Cropland,1,9.534883721,4,7.52418,165.291,,,,,,,,,,,
3478,0.01796,2.02E-05,79.06060606,107.0810811,91.82352941,86.15,114.2941176,100.8748115,NA,2,1,189.4230771,-0.01173144,585.5287356,1487.12854,Dehradun,30.34683585,77.92612064,Cropland,1,9.632183908,4,5.86311,169.732,,,,,,,,,,,
3479,0.01796,2.02E-05,60.15625,95.41666667,85.62857143,79.13888889,76.55555556,92.99075501,NA,2,1,182.6472105,0.022476913,586.1123596,1487.12854,Dehradun,30.34683585,77.93061064,Cropland,1,8.479400749,3,5.36246,171.082,,,,,,,,,,,
3480,0.01796,2.02E-05,90.25,105.5,90.34375,94.32142857,133.6875,103.0378378,NA,2,1,158.9278272,-0.01931356,574.4730769,1487.12854,Dehradun,30.34683585,77.93510064,Cropland,1,7.992307692,3,4.04948,173.062,,,,,,,,,,,
3481,0.01796,2.02E-05,73.95652174,88.06896552,76,89.10714286,130.4705882,93.00831601,NA,2,1,190.8574108,-0.019433499,573.6531365,1446.682461,Dehradun,30.34683585,77.93959064,Cropland,1,6.996309963,3,2.91371,179.395,,,,,,,,,,,
3482,0.01796,2.02E-05,115.1818182,127.7837838,98.47222222,128.6666667,188.3888889,126.9874804,NA,3,1,210.2125476,0.041289338,594.3825758,1438.221802,Dehradun,30.34683585,77.94408064,Bareland,1,7.128787879,3,8.32641,176.602,,,,,,,,,,,
3483,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,1,194.9794774,-0.012154133,602.0038168,1438.221802,Dehradun,30.34683585,77.94857064,Cropland,1,7.641221374,3,7.63032,169.183,,,,,,,,,,,
3484,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,1,178.6957923,-0.004128414,595.6029963,1438.221802,Dehradun,30.34683585,77.95306064,Cropland,1,6.913857678,3,6.24007,163.824,,,,,,,,,,,
3485,0.01796,2.02E-05,0,0,0,0,0,0,NA,1,1,210.7686046,0.024495249,603.0784314,1438.221802,Dehradun,30.34683585,77.95755064,Urban Area,1,5.403921569,2,6.86173,179.776,,,,,,,,,,,
3486,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,1,170.7955808,0.013352673,608.7744361,1438.221802,Dehradun,30.34683585,77.96204064,Cropland,1,6.060150376,2,6.50534,165.406,,,,,,,,,,,
3487,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,1,185.2732501,-0.043171701,592.3639847,1438.221802,Dehradun,30.34683585,77.96653064,Cropland,1,7.22605364,3,3.72193,172.747,,,,,,,,,,,
3488,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,1,172.6624041,0.008479125,592.6961538,1438.221802,Dehradun,30.34683585,77.97102064,Cropland,1,7.361538462,3,2.33298,176.8,,,,,,,,,,,
3489,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,5,206.1508124,-0.025571962,593.9120879,1438.221802,Dehradun,30.34683585,77.97551064,Cropland,5,8.945054945,4,2.20124,180.462,,,,,,,,,,,
3490,0.01796,2.02E-05,0,0,0,0,0,0,ADB,2,1,204.917412,0.002837288,600.9382239,1438.221802,Dehradun,30.34683585,77.98000064,Cropland,1,9.405405405,4,2.46313,181.174,,,,,,,,,,,
3491,0.01796,2.02E-05,0,0,0,0,0,0,NA,3,1,229.9875243,-0.009072313,609.5333333,1438.221802,Dehradun,30.34683585,77.98449064,Bareland,1,9.533333333,4,4.84956,189.252,,,,,,,,,,,
3492,0.01796,2.02E-05,105.8648649,137.25,93.67647059,133.7105263,163.8333333,129.068323,ADB,3,1,250.6673081,-0.012525979,629.1098485,1438.221802,Dehradun,30.34683585,77.98898064,Bareland,1,9.265151515,4,7.40774,194.383,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
3493,0.01796,2.02E-05,69.2972973,100.1842105,71.80555556,85.7,98.64,87.64942529,ADB,4,1,241.2035918,0.046996698,661.5542636,1438.221802,Dehradun,30.34683585,77.99347064,Forest,1,9.558139535,4,6.25123,191.019,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
3494,0.01796,2.02E-05,0,0,0,0,0,0,ADB,2,1,203.3075665,0.022393044,675.0447761,1438.221802,Dehradun,30.34683585,77.99796064,Cropland,1,8.611940299,3,4.3047,180.175,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
3495,0.01796,2.02E-05,0,0,0,0,0,0,North Division,2,1,182.6151627,-0.012007475,676.7411765,1438.221802,Dehradun,30.34683585,78.00245064,Cropland,1,8.917647059,3,2.81782,179.145,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
3496,0.01796,2.02E-05,0,0,0,0,0,0,North Division,4,1,179.7106672,-0.007394792,679.6113208,1438.221802,Dehradun,30.34683585,78.00694064,Forest,1,9.879245283,4,3.21174,179.294,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
3497,0.01796,2.02E-05,0,0,0,0,0,0,North Division,4,1,201.0473776,-0.003259824,682.0646388,1438.221802,Dehradun,30.34683585,78.01143064,Forest,1,10,4,2.34794,179.852,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
3498,0.01796,2.02E-05,0,0,0,0,0,0,North Division,4,1,206.6058681,0.008382404,686.8897338,1438.221802,Dehradun,30.34683585,78.01592064,Forest,1,9.954372624,4,2.90507,180.118,3,3,3,3,3,Barren Land,Barren Land,Barren Land,Barren Land,Barren Land,
3499,0.01796,2.02E-05,0,0,0,0,0,0,North Division,2,1,180.9544659,0.002251402,691.4963235,1438.221802,Dehradun,30.34683585,78.02041064,Cropland,1,9.897058824,4,2.65647,178.217,3,3,3,3,3,Barren Land,Barren Land,Barren Land,Barren Land,Barren Land,
3500,0.01796,2.02E-05,0,0,0,0,0,0,North Division,2,1,167.0316456,0.029205873,693.9230769,1438.221802,Dehradun,30.34683585,78.02490064,Cropland,1,10,4,3.93853,173.488,,,,,,,,,,,
3501,0.01796,2.02E-05,0,0,0,0,0,0,NA,2,1,191.9566506,-0.017366034,692.2052239,1438.221802,Dehradun,30.34683585,78.02939064,Cropland,1,9.059701493,4,4.08003,178.705,,,,,,,,,,,
3502,0.01796,2.02E-05,0,0,0,0,0,0,NA,3,1,206.1726582,-0.010363374,700.9730769,1438.221802,Dehradun,30.34683585,78.03388064,Bareland,1,8.176923077,3,4.02636,179.808,,,,,,,,,,,
3503,0.01796,2.02E-05,0,0,0,0,0,0,North Division,3,1,153.246605,0.007093219,699.8378378,1467.810209,Dehradun,30.34683585,78.03837064,Bareland,1,8,3,4.8184,171.139,,,,,,,,,,,
3504,0.01796,2.02E-05,0,0,0,0,0,0,South Division,2,1,203.5931758,-0.055504213,693.2134831,1483.239746,Dehradun,30.34683585,78.04286064,Cropland,1,8,3,4.88644,174.007,2,2,1,1,1,Cropland,Cropland,Urban Area,Urban Area,Urban Area,
3505,0.01796,2.02E-05,0,0,0,0,0,0,South Division,1,1,227.6741076,-0.00480299,701.0078431,1483.239746,Dehradun,30.34683585,78.04735064,Urban Area,1,8,3,6.02918,186.251,2,2,1,1,1,Cropland,Cropland,Urban Area,Urban Area,Urban Area,
3506,0.01796,2.02E-05,0,0,0,0,0,0,North Division,1,1,192.7027884,0.004989773,716.162963,1483.239746,Dehradun,30.34683585,78.05184064,Urban Area,1,8,3,4.70162,177.952,2,2,2,1,1,Cropland,Cropland,Cropland,Urban Area,Urban Area,
3507,0.01796,2.02E-05,0,0,0,0,0,0,South Division,1,1,211.9190469,0.01716523,725.2348485,1483.239746,Dehradun,30.34683585,78.05633064,Urban Area,1,8.015151515,3,4.17846,181.277,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
3508,0.01796,2.02E-05,0,0,0,0,0,0,South Division,1,1,189.0798642,0.040671355,733.509434,1483.239746,Dehradun,30.34683585,78.06082064,Urban Area,1,8,3,4.28019,174.77,2,2,2,1,1,Cropland,Cropland,Cropland,Urban Area,Urban Area,
3509,0.01796,2.02E-05,69.73529412,83.46875,54.25,71.95833333,86.45454545,72.65775401,South Division,1,1,193.7408795,-0.033113947,725.7703704,1483.239746,Dehradun,30.34683585,78.06531064,Urban Area,1,8,3,3.42058,177.044,2,2,1,1,1,Cropland,Cropland,Urban Area,Urban Area,Urban Area,
3510,0.01796,2.02E-05,83.27272727,93.24242424,60.42307692,62.68,83.125,74.06055046,North Division,1,1,212.0053692,0.016679645,733.7237354,1483.239746,Dehradun,30.34683585,78.06980064,Urban Area,1,8,3,3.62722,178.872,2,2,2,2,1,Cropland,Cropland,Cropland,Cropland,Urban Area,
3511,0.01796,2.02E-05,99.91891892,103.2162162,64.77419355,81.21428571,85.29411765,84.46063652,Maintenance Division,2,1,206.2000745,6.60E-10,741.1858736,1483.239746,Raipur,30.34683585,78.07429064,Cropland,1,8.505576208,3,3.61853,177.736,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
3512,0.01796,2.02E-05,112.3513514,122.8055556,84.38235294,90.60526316,110.85,103.3444613,Maintenance Division,2,1,195.4303994,-0.006671858,742.3501946,1483.239746,Raipur,30.34683585,78.07878064,Cropland,1,9.284046693,4,3.30164,176.358,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
3513,0.01796,2.02E-05,94.62162162,126.1794872,74.17142857,70.63636364,95.26315789,94.75037147,Maintenance Division,2,1,158.6438279,-0.005142133,742.8664122,1483.239746,Raipur,30.34683585,78.08327064,Cropland,1,10,4,2.78944,174.584,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
3514,0.01796,2.02E-05,54.59459459,87.62857143,82.39473684,97.2972973,119.9047619,88.84705882,Maintenance Division,3,1,193.3677386,0.016701305,743.4545455,1574.912573,Raipur,30.34683585,78.08776064,Bareland,1,9.53030303,4,3.69556,176.515,3,3,3,3,3,Barren Land,Barren Land,Barren Land,Barren Land,Barren Land,
3515,0.01796,2.02E-05,59.28205128,90.51351351,70.54285714,60.775,79.95238095,78.98986975,Maintenance Division,4,1,242.1626227,-0.084645741,781.1119691,1633.137207,Raipur,30.34683585,78.09225064,Forest,1,7.305019305,2,17.8994,199.247,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
